Scenario,% Diff,Weighted % Diff,Incidence Check,Cause Check
scenario_0989,0.5786637407549801,0.8739978055973877,False,True
scenario_0285,0.310605715309331,0.32951266256726086,False,True
scenario_1101,0.3968085039411218,0.34901054996342673,False,False
scenario_1137,0.6769371569491002,1.1362573059338887,False,False
scenario_1208,0.27167570246897793,0.3982408445462677,False,False
scenario_0226,0.5885589900805779,0.9699442863221189,False,False
scenario_0239,0.33225545802392453,0.4370701438187732,False,True
scenario_1896,0.40103068649690077,0.5860269422069464,False,False
scenario_1117,0.49340233373600423,0.8437015839484779,False,False
scenario_1485,0.3182678459351648,0.38326727703456365,False,True
scenario_1195,0.5706442253544134,0.649662123166929,False,False
scenario_0446,0.6898892653095323,1.2094809951660408,False,False
scenario_1675,0.7909038582979785,1.0088228882055106,False,False
scenario_0995,0.5732042093268355,0.7007681959075627,False,False
scenario_0306,0.3247926745107624,0.4495575976262801,False,True
scenario_1870,0.43809021885432975,0.39755816229209634,False,False
scenario_1327,0.3169571699320212,0.54617387858932,False,True
scenario_0333,0.394012154826951,0.38755288306179847,False,False
scenario_0939,0.4512411886435375,0.7637318132490457,False,True
scenario_1233,0.546453581357381,0.7207521324470605,False,True
scenario_1672,0.3349580869566445,0.5351386729191662,False,False
scenario_0850,0.27552218529368827,0.2626919118710675,False,True
scenario_1136,0.5967853603637953,1.2015028902648277,False,False
scenario_1555,0.649749042912335,0.9406510738651862,False,False
scenario_1610,0.422620333541341,0.5003565364011036,False,False
scenario_0357,0.28920641011898374,0.24590155440576048,True,False
scenario_0204,0.5642295219720166,0.8037553280144584,False,True
scenario_0415,0.32896450018890566,0.5425406991011793,False,False
scenario_0065,0.28406002472084185,0.3374912203332134,False,False
scenario_1056,0.4500367202418982,0.8372563939452947,False,False
scenario_1094,0.48640382814541683,0.9534161099327894,False,False
scenario_0964,0.5593351360545034,0.9047502325586515,False,False
scenario_1655,0.31026374300043724,0.28629734842105786,False,False
scenario_0019,0.3779511906718749,0.49498585495145897,False,False
scenario_0502,0.29419171745943395,0.30465266938236574,False,False
scenario_0385,0.4785823923689205,0.584982037485364,False,False
scenario_0112,0.6645365633224359,1.2447801900607673,False,False
scenario_0866,0.29192034043953347,0.2753944939003108,False,True
scenario_0193,0.6738946435985435,0.9914182113832896,False,False
scenario_1230,0.38250818667707803,0.31337681294530445,False,True
scenario_1640,0.5383413977932605,0.6766272647473471,False,False
scenario_0876,0.44851214817125984,0.7237217362425375,False,True
scenario_1493,0.3629320739209104,0.3881519909896268,False,True
scenario_0919,0.5766750752106055,0.8884330920627852,False,False
scenario_1604,0.38838832411207136,0.22995015310403555,True,False
scenario_0362,0.37395492303330563,0.40317158354025917,False,False
scenario_1670,0.35243757113523677,0.3382888516497314,False,False
scenario_1426,0.773167997790466,1.4757868945941621,False,True
scenario_1897,0.7119541611702416,1.1695086739743932,False,False
scenario_1578,0.9603755816488301,1.5914757078436599,False,False
scenario_0407,0.3704353868064979,0.5128711458446417,False,True
scenario_0896,0.3972571529731818,0.8530293428446473,False,False
scenario_0928,0.3966199336177701,0.47868392833403467,False,False
scenario_0921,0.2952823231006679,0.3860467800522614,False,True
scenario_0776,0.7668232876812058,1.0662532293068,False,True
scenario_1504,0.40422667655545186,0.7091202338669822,False,False
scenario_0803,0.4174054543087474,0.7484151804172655,False,False
scenario_0475,0.5996493719633691,1.0296269308218828,False,True
scenario_0356,0.25591571595074714,0.2766415702846161,False,False
scenario_1444,0.3838558101287013,0.43930970760965,False,False
scenario_1574,0.454954974763771,0.5069519303974879,False,False
scenario_0460,0.5605935439900108,0.7426498284704605,False,False
scenario_1819,0.2793853343700652,0.3932031872008711,False,False
scenario_0528,0.3996243105987729,0.5576088453094507,False,True
scenario_1692,0.6696098003886938,0.6966898564347742,False,True
scenario_1128,0.3333413199432184,0.2539005852702988,False,True
scenario_1599,0.5738866113961754,0.8369996925358094,False,True
scenario_0366,0.6166404150935245,0.844839663105355,False,True
scenario_1468,0.6133862711622776,0.8319772638668332,False,True
scenario_0684,0.9509537590481165,1.6710352387233056,False,True
scenario_1601,0.628665323976121,0.9109281950920167,False,False
scenario_1120,0.48689261019485053,0.46058927573742436,False,False
